,id,text
5663,P0887-01-22,"은같이 희고 무지개처럼 보이는 폭포수와, 옥같이 희고 기운찬 용의 꼬리처럼 보이는 물줄기가 섞이어 돌며 뿜는 소리가 십리에 퍼졌으니,"
5664,S0103-07-08,하지만 지금은 그리스인들을 미워합니다.
5665,S0108-03-03,"인간은 이기적이라 서로의 욕망이 일치하는 일은 결코 없을 테고, 그러니 기삿거리가 없어서 언론사가 곤란해지는 일 따위는 벌어지지 않을 겁니다."
5666,N0053-04-22,"만약 조정의 처분이 아니었더라면 저들이 팽조와 동갑이 되고, 당백사처럼 머리가 희어진들 실로 장가 맛은 보기 어려웠을 것이오."
5667,S0093-02-03,"그래요, 구둣방 송곳으로 먹고사는 놈이죠."
5668,N0197-03-27,사람들은 모두 우리 두 사람이 조물주가 짝지어 준 천생배필이라고 말했어요.
5669,N0012-10-51,친척 없어.
5670,N0082-02-26,사실에 대한 취조가 무슨 상관있으랴?
5671,S0007-10-13,"신부님, 이미 다른 세계를 보는 눈을 가졌는데도 끊임없이 제게 이런 똑같은 조언만을 속삭이시는군요."
5672,S0011-03-18,어떤 의도를 가지고 용감하게 들어온 사람이었다면?
5673,N0067-04-25,"그는 개를 가슴에 꼭 끌어안고, 아기를 달래듯이 흔들어 주며, 예쁜 코코트, 귀여운 코코트라고 불렀다."
5674,P1260-01-51,내 누구에게 주려고 글을 쓰는가.
5675,N0030-01-23,"차 한 대만 꼭 보내게 해달라고, 며칠 전부터 신신당부했지만, 바쁜 틈에 혹여 잊어버리지나 않을까 근심되어서, 최무경이는 사무실을 나올려고 할 때에 다시 한 번 자동차 영업소로 전화를 걸었다."
5676,N0036-07-27,금도 금이면 애써 키워온 콩도 콩이었다.
5677,S0152-04-09,"세상에, 강도를 당하신 겁니다."
5678,P1419-01-47,"내 노랫소리 그대 문 앞에 서서, 문을 두드리며 몸을 굽히오."
5679,P0219-01-35,나는 말한다.
5680,P0904-01-39,음풍이 노호하고 산악이 잠형하여 수면에 듣는 소리 천병만마 서로 만나 철기도창 섯도난 듯
5681,S0066-09-14,그분들은 언제나 어떤 업둥이를 양자로 들여 사업을 계승하도록 훈련시켰어.
5682,P0578-01-35,어찌나 많은 떠나가 버린 행복한 정경들이!
5683,P0261-04-39,치명적인 고독이 느껴진다는 생각이라네.
5684,N0287-07-51,그 부부는 적절히 예의를 갖춰 그녀와 의절했다.
5685,S0159-03-07,소리치는 것 좀 봐!
5686,N0104-02-33,"삼가 생각하건대, 마을 사람들은 이 비옥한 땅에 파종 하는 것을 이롭게 여기므로 혹시라도 누군가가 신의 뜻에 가탁해 저를 내쫓으려 하는지도 모를 일이오니, 이것이 정말로 신의 교시라면 다시 붉은 글씨로 바꿔써서 답을 내려 주시길 원하옵니다."
5687,P0375-01-39,곤사는 내 개구쟁이 아들 예쁘고 영리해 비길 아이 없네.
5688,P0835-01-44,"하느님이시여 나의 사랑스러운 퀘이커 교도 소녀를 지켜 주소서,"
5689,N0156-03-01,"어떻게 된 거예요, 루번?"
5690,P1195-01-47,잠든 듯 고요히 아기의 뺨을 어루만지다가도 단비를 몰아와 매마른 밭고랑에 물을 뿌리다가도
5691,P0737-01-50,아침에 진창길을 출발했는데 저녁에도 진창길 속에 있네
5692,N0190-03-21,"작은아씨 같은 이나 그렇지, 어느 여학생이 그렇게 마음을 먹는 이가 있나요."
5693,N0218-02-30,"초나라 사람 가운데 꿩을 메고 가는 자가 있었는데, 길 가던 사람이 그에게 물었다."
5694,P1245-01-39,나를 맞아들이는 어둡고 또 좁은 방
5695,N0108-03-23,그 소녀들은 매우 아름답고 청아했다.
5696,S0141-03-02,첫째 살생하지 말지어다.
5697,N0071-05-26,여자아이는 갑자기 양손을 얼굴에 대고 훌쩍훌쩍 울고 말았습니다.
5698,N0223-01-21,"은백의 동생이 하무기의 참군이라는 벼슬로 있을 때, 심양에서 하무기와 함께 저포 노름이라는 도박을 하다가 하무기의 돈 백만 전을 딴 뒤 곧장 그만두었다."
5699,P0783-01-22,"새 한 마리가 산책로에 내려오더니 내가 보고 있는 줄도 모르고 지렁이를 물어뜯어 반으로 나누더니 그 친구를, 날것으로 먹어 치웠네."
5700,S0102-10-19,네 이놈.
5701,P0244-01-39,임금의 마음을 현혹해서 임금의 눈이 어둡게 되었네.
5702,P0484-01-35,나의 숨결마다 조여 오는 검은 바다!
5703,N0195-08-51,"네가 아주 별 재주나 가진 듯이 이 음식을 가져왔나보다마는, 이 음식은 이 산 밑에 사는 자식도 없는 과부가 오늘 밤에 남편이 죽은 지 일 년 만에 지내는 제사를 지낼 양으로 방아품을 팔아서 간신히 장만하여 놓은 음식이다."
5704,S0096-02-18,그자는 세상 돌아가는 얘기랑 여러 소문에 대해 교묘하게 내 생각을 알아내려 하더라고요.
5705,N0227-01-31,이는 장샤가 유학생 출신임을 자부해 전부터 귀국한 뒤 위세를 크게 떨칠 마음을 품고 있어서가 아니었다.
5706,P0949-01-44,아버지 집을 나는 알아볼 수 없었다
5707,S0041-04-09,예상하고 있어요.
5708,P0785-01-53,나는 천국에 갔었네
5709,N0277-05-22,어둡지도 않고 밝지도 않은 적막한 숲 속 공기에 얼굴이 더워졌다.
5710,S0112-01-10,저 사람은 사사건건 내 의견엔 반대란 말이야!
5711,N0284-06-31,"그녀의 얼굴은 지난번보다 더 잘 보였는데, 그는 순진하고 상큼한 그 표정에 깊은 감동을 받았다."
5712,P0147-01-22,"한 발 더 호수 쪽으로, 부두로, 선술집 불 밝힌 문 앞으로."
5713,N0165-08-31,기요오카는 서른여섯 살을 먹도록 꿈도 꿔 보지 못한 일을 직접 목격하고 여태껏 품어 왔던 여성관이 완전히 잘못 되었음을 깨달았다.
5714,N0075-05-27,정 씨에게 태기가 있어 열 달 만에 아들을 낳으니 용모와 골격이 방주와 조금도 다르지 않았다.
5715,P0947-01-50,그렇다!
5716,P0242-01-49,"아악은 전해지기는 하지만 이미 난잡하게 되었고, 이음은 아직 온전치 못해 서로 뒤섞였네."
5717,N0087-02-23,대시우드 부인과 딸들은 여행을 시작할 수 있었다.
5718,S0025-04-09,당신에게 해명할 게 있습니다.
5719,S0106-07-07,많이 아는 게 짐이 될 것이오.
5720,S0077-08-04,나와 함께 사는 걸 경멸하는가?
5721,S0037-07-04,그따위라니?
5722,N0196-07-21,"수요일은 날씨가 맑았고, 아침 식사 후 곧 크로퍼드 씨가 대형 마차에 누이들을 태우고 왔다."
5723,N0075-04-27,공작새와 앵무새가 춤을 추니 방주가 황홀함을 이기지 못해 감히 올라가지 못하고 계단 아래에 엎드려 있었다.
5724,S0136-04-01,어리석은 짓이었어.
5725,P0963-01-48,"나를 돌아보면 헛되이 떠돌기만 했으니, 스스로 재주 없음이 부끄럽건만 그릇되게 국사가 되는 은혜를 입었네."
5726,S0160-03-17,당신의 목소리가 나를 부드럽게 만들고 당신의 모습이 내 행동을 제어하고 있으며 당신에 대한 존경심이 나를 혼란케 하오.
5727,S0036-08-07,그럼 늘 그렇게 의심하질 마.
5728,N0226-10-28,판타 주세요.
5729,S0125-02-10,아버님은 아킬레우스의 아들인 살기등등한 네오프톨레모스에게 도륙되어 신께서 쌓아 올린 제단에 쓰러지고 말았어요.
5730,P0300-01-49,강가에서 울고 있다
5731,S0030-09-14,나를 다시 그런 생활로 돌아가게 해 다오.
5732,N0247-02-25,팔백육십이년.
5733,S0116-07-14,"왕자님의 달콤한 사랑 노래에 솔깃하여 넋을 잃은 채, 마음을 송두리째 빼앗기고, 햄릿 왕자님께서 조른다고 보석 같은 정조의 문을 열어 주면, 명예가 치명적인 상처를 입게 될 것이니, 조심해라, 조심해, 사랑하는 오필리아."
5734,S0046-05-06,자 보세요.
5735,S0025-06-01,그 점은 미처 생각해 보지 않았군.
5736,P1027-01-47,청문 밖에서 오이 심던 소평 흉내 내는 것도 귀찮아 단지 낚시질하며 세월을 보낼 뿐이라네.
5737,N0276-07-29,"루케리아, 그게 어떤 생각이지?"
5738,N0075-06-22,조금씩 나아가 하루는 형주 지경에 이르러 백화섬에서 자고 있을 때였다.
5739,P0320-01-39,봄바람 속에 합려성에서 배를 띄웠는데 수국은 봄추위에 날씨도 흐렸다 개었다 하네.
5740,P0779-01-36,"한 줄기 기울어 가는 어떤 빛이, 겨울철 오후를 성당의 합창처럼 무겁게 짓누르네."
5741,S0139-01-01,"재상님, 바빌론 사람들은 왕에게 충직해 우리 군대가 포위해도 놀라지 않았어요."
5742,S0096-08-18,밤이여!
5743,S0054-01-16,"맞다, 사랑하는 모스카."
5744,P1384-01-50,여섯 굽이 난간에 가까운 푸른 나무 그 버드나무에 바람 살며시 스치자 금빛 실가지 모두 다 펼친다.
5745,N0042-10-25,캐서린은 몹시 굴욕스러운 심정으로 걸음을 옮겼다.
5746,P1165-01-27,하아얀 그야말로 하찮은 웃음을 짓는 것이었다.
5747,S0166-03-07,아르고스의 수호 여신인 헤라를 위해 나는 춤추지 않을 거야.
5748,N0046-03-28,돈 갚고.
5749,S0076-03-06,당신처럼 자비로운 보호자를 만난 것을 매우 다행스럽게 생각합니다.
5750,S0107-01-06,어느 날 거짓으로 과장해서 품위 있는 척하는 불량 청년들이 선량한 사람들을 놀리려고 이곳에 왔단다.
5751,N0004-03-22,칠월 일일 사바 청년은 악마로부터 엄청나게 큰 고통을 당했다.
5752,P0261-08-39,누가 감히 내게서 그대를 뽑아 갈 수 있단 말인가요?
5753,P0685-01-50,고양이는 산기슭에서 어둠을 입고 쪼그리고 앉아서 밀회를 기다리나 보다.
5754,S0022-08-14,난 전혀 맛보고 싶은 맘이 없소.
5755,N0128-03-28,"계명시 꿈을 꾸니 색저고리 색치마를 이내 몸에 단장하고, 푸른 산과 푸른 물 노닐다가 난데없는 청삽사리 입술을 악물고 와락 뛰어 달려들어 발톱으로 허위치니 경황실색 갈 데 없어 삼밭으로 달아날 제, 잔 삼대 쓰러지고 굵은 삼대 춤을 추며, 잘은 허리 가는 몸에 휘휘 친친 감겨 뵈니, 이내 몸 과부되어 상복 입을 꿈이오니, 제발 덕분 먹지 마십시오."
5756,S0128-03-06,그래요?
5757,S0007-07-11,"도와주세요, 스타레츠 신부님."
5758,P0863-01-50,밤은 고요할 대로 고요한데 잠은 어이하여 오지를 않는지
5759,N0063-01-26,그는 기분이 상해 획 옆으로 고개를 돌렸다.
5760,P1180-01-48,산으로 가자 하니 바다가 그리웁고 바다로 가자 하니 산이 섧다는고야
5761,N0032-04-27,집의 가친도 박 집사한테 받을 빚이 이천 냥가량 된다고 들었다.
5762,S0020-01-03,"어머니, 그 장여아가 양내장탕에 독약을 넣은 건 사실, 어머니를 독살해서 나를 차지하려 한 거예요."
5763,N0021-01-23,아!
5764,S0110-02-01,"제가 괜히 눈 부라리고 따지고 드니까 그 양반이, 홧김에 집는다는 게 화장실 청소할 때 쓰는 염산이에요."
5765,P1153-01-49,한강의 물은 일렁일렁합니다.
5766,S0164-02-01,은지네 할머니는 은지보다 나이가 열네 갑절이나 많으십니다.
5767,P0368-01-35,"하지만 이는 황제의 돌아보심을 받드는 일일 뿐 청사에 이름을 남길 만한 것은 아니었으니, 장주의 설검과 같은 글도 헛된 것이고 묵적처럼 군사를 논한 것도 부끄러울 뿐이었다네."
5768,N0263-02-30,왜 사십일이 지난 바로 지금 단식을 그만두어야 한단 말인가?
5769,N0111-04-22,거기에 어머니와 사이좋지 않은 숙모도 싸움에 끼어들었기 때문에 더더욱 큰 소동이 벌어진 거예요.
5770,S0130-08-09,그녀들 중 몇몇은 인생을 전혀 알지 못하고 나머지는 전부 죽음을 기다리고 있어요.
5771,P0363-01-48,"푸른 여라가 어지럽고 무성하여 소나무와 측백나무 가지를 휘감고 있으니, 풀과 나무는 의탁하는 바가 있어 날씨가 추워져도 여전히 변하지 않네."
5772,N0162-04-22,벽로 위에 매달아 놓은 갈쿠리에는 냄비가 밤낮 그대로 걸려 있다.
5773,N0162-02-25,마치 불이나 끄고 난 것 같다.
5774,S0039-05-03,그런데 그녀의 눈.
5775,N0114-01-31,요씨 부자와 곽종고는 한자리에 둘러앉아서 서로 상의를 했다.
5776,N0273-09-21,"그의 목소리는 약간 갈라지고 떨림이 있었으며, 처음에는 가슴을 저미게 했지만 그 목소리 안에는 가슴 깊은 곳에서 요동치는 진정한 열정과 젊음, 힘, 기쁨, 그리고 어떤 깊은 애수가 녹아 있었다."
5777,P1264-01-36,무쇠로 만든 것 같은 그 손을 주먹 쥐어 터질 듯이 긴장하게 부술 듯한 확신 있는 모양으로 어둠을 치도다
5778,S0074-04-04,제가 진짜 엽기적인 사연 하나 찾았어요.
5779,N0093-03-27,"만약 이런 공화가 아니었다면, 나도 이렇게 비관적이지는 않았을 거야.우리들은"
5780,S0092-03-18,사실 나는 저쪽 오하이오 쪽에 퀘이커 교도치고는 꽤 예쁜 아가씨와 사랑에 빠졌소.
5781,P1215-01-44,"그러하다, 인생은 기억, 기억은 잔회의 쓸데도 없는 지내간 꿈은 지금 와서 나의 서러운 이 몸을 붙잡고 이리도 괴롭히며, 이리도 아프게 하여라."
5782,S0149-01-19,"아니, 그런데 대체 그 강 씨는 언제부터 안 양을 치부해 두었다는 건가요?"
5783,S0007-04-08,"선과 악, 두 창기병 사이에 붙들린 숭고한 사자여, 우릴 이토록 슬프게 만든 사자여, 무관심으로 우릴 서두르게 한 사자여."
5784,N0121-01-25,왁자지껄 떠들던 목소리는 중얼거림으로 바뀌었다.
5785,N0066-03-26,"대략 사분쯤 후에, 보았다, 나는 보았다, 그래, 내 두 눈으로 봤다, 또 한 장이 세워지더니 마치 손가락이 그것을 넘기는 것처럼 앞 페이지에 포개졌다."
5786,S0057-07-17,"꽃잎 떨어져 장사진 이루니, 도처에 붉은빛 쓸쓸해지네."
5787,S0017-08-10,너를 보기만 해도 알 수 있어.
5788,S0085-05-02,"바다 요정의 따님 집에 들어가, 예언 능력을 가진 테오노에에게 물어봐요."
5789,N0234-02-25,그러나 도지마는 벌써 저 아래 일층 난간을 미끄러지듯 내려가고 있었다.
5790,P1043-01-33,희고 깨끗한 난새와 봉황의 자태 가벼이 나부끼는 신선의 기운.
5791,S0085-04-03,이 무덤 위에서 당신을 죽이고 나도 따라 죽겠소.
5792,P0103-01-43,이 이야기는 오만한 자들이 자주 아첨으로 몰락하는 것을 입증하니.
5793,S0089-04-08,"어머니, 집안을 엉망진창으로 만들어 공연히 남들 비웃음이나 사지 마시란 말씀입니다!"
5794,S0069-04-10,열려!
5795,N0012-01-33,봉염의 어머니는 거의 울상을 하고 가만히 서 있지를 못하였다.
5796,N0075-06-30,조금씩 나아가 하루는 형주 지경에 이르러 백화섬에서 자고 있을 때였다.
5797,S0156-10-18,"폐하, 한 명은 마호메트를 마음속에 품고 있고, 다른 한 명은 그리스도를 믿는데, 두 명이 한 침대에 있는 것을 어디서 본 적이 있으신지요?"
5798,N0239-01-27,이러할 때에 자매들은 대문 밖에 나섰다가 웃으며 마주 오는 문호를 반갑게 맞는다.
5799,P1419-01-50,"내 노랫소리 그대 문 앞에 서서, 문을 두드리며 몸을 굽히오."
5800,N0074-01-28,"늘 그렇듯이, 난 긴 한숨을 내쉬며 몸 뒤로 현관문을 닫는다."
5801,N0129-08-29,"재산을 꽤 부풀린 사람을 하나 알고 있는데, 돈 벌 때는 모든 것이 아름다운 법 아닙니까?"
5802,N0233-06-29,"내놓으라면 내놔야지, 무슨 잔말이 그리 많아!"
5803,S0018-07-04,장난이라니요.
5804,P1066-01-36,지난밤 비바람에 발과 휘장엔 스산한 가을 소리 솨솨
5805,N0112-08-22,그녀는 너무 놀란 표정으로 그 남자를 쳐다보았다.
5806,N0280-10-25,그날 밤 마냐는 고주망태가 되도록 마셨다.
5807,P0785-01-33,나는 천국에 갔었네
5808,S0149-09-05,철민 씨!
